1.207593379497714059e+00,1.188100617679449078e+00,1.198217098707338613e+00,1.207162528100540477e+00,1.166034669207335783e+00,1.189439129735413214e+00
1.282784692511918401e+00,1.330344211395526610e+00,1.345699577010230685e+00,1.322197951190398069e+00,1.352666599742041509e+00,1.324972951983051317e+00
1.438432504407991086e+00,1.437739168746974050e+00,1.422294873042535768e+00,1.444038479846392775e+00,1.461913332832013079e+00,1.443623002213012319e+00
1.590187406697307182e+00,1.521634463172817142e+00,1.534923078894490756e+00,1.571183553532680133e+00,1.579702270061991154e+00,1.550608284618038679e+00
1.634654611495625964e+00,1.662578748565920472e+00,1.645380320536099061e+00,1.670916462581856887e+00,1.688502925723288417e+00,1.650190579609290165e+00
1.780049871583231580e+00,1.761028917329735766e+00,1.793576124350285239e+00,1.776306375141030847e+00,1.765105230084160759e+00,1.755760232093595219e+00
1.851282869219700533e+00,1.853180876792032805e+00,1.859476884262209140e+00,1.829816227694244457e+00,1.868163293083643595e+00,1.887885894025557398e+00
1.980258571966260872e+00,1.936301050617026842e+00,1.952566166320777397e+00,1.922090955074810870e+00,1.943833640806400309e+00,1.944175060830315882e+00
2.014111087253900756e+00,1.993537126148268168e+00,2.051240272682754107e+00,2.038447786527787020e+00,2.047967287839825179e+00,2.031527090008837355e+00
2.073310489649863531e+00,2.070668945083212975e+00,2.088363030149961386e+00,2.089520135580703819e+00,2.143486466027072712e+00,2.078702608084947112e+00
2.169152988828070061e+00,2.121348105595031619e+00,2.108341869592946338e+00,2.144356971197403983e+00,2.146233728702538812e+00,2.165731445219740259e+00
2.197312586501066090e+00,2.187481201066848513e+00,2.179843833311346124e+00,2.187222503377784122e+00,2.167422922602243229e+00,2.162353226900857184e+00
2.186043855009072168e+00,2.184054230218368975e+00,2.214827764422936163e+00,2.161326808097259189e+00,2.202118985031515042e+00,2.178082736290071431e+00
2.160109980209165670e+00,2.201360427820137300e+00,2.243569211856946133e+00,2.166395642872230187e+00,2.158857545646470921e+00,2.186882993547827336e+00
2.159464897504184133e+00,2.223390895129180755e+00,2.223498885925173418e+00,2.176151389263291769e+00,2.193618594653480081e+00,2.198348897671419611e+00
2.180512097262840232e+00,2.129323467914388868e+00,2.173731886068174912e+00,2.183524390383443148e+00,2.195174222376767847e+00,2.150136148620555243e+00
2.145010931388550368e+00,2.153401829177985949e+00,2.138635849494213481e+00,2.138033247510624069e+00,2.140603744416172738e+00,2.093857119959326774e+00
2.056810969629733865e+00,2.086744266635958134e+00,2.088524557956690675e+00,2.061632336741833882e+00,2.095117140375510001e+00,2.108467909908273263e+00
2.048799579398515647e+00,2.012219523156300482e+00,2.015286837018150923e+00,2.017036893652297103e+00,2.045666936630111454e+00,2.057604740061782067e+00
1.959878844737015680e+00,1.920706857961955061e+00,1.977907888076324339e+00,1.947597826023998335e+00,1.968032145099820829e+00,1.981932972553655858e+00
1.852899650272995968e+00,1.882376438852231493e+00,1.858636136260361615e+00,1.856206090746438164e+00,1.875770707174254870e+00,1.853863545055469242e+00
1.765698874326314893e+00,1.772595645165496947e+00,1.760447895899928783e+00,1.765989979561259471e+00,1.770834910693053432e+00,1.782956999648185770e+00
1.668985452514820889e+00,1.655279470706703560e+00,1.639620543554084486e+00,1.690450290541039013e+00,1.691886277800438876e+00,1.678781009500678767e+00
1.543093151979297417e+00,1.530260639080307961e+00,1.522185130681324994e+00,1.553183069258742499e+00,1.542320500839664099e+00,1.574746634193986861e+00
1.453864525017113607e+00,1.458780263619835482e+00,1.433320895385322480e+00,1.442342353493477614e+00,1.437753201800964442e+00,1.438246507168974730e+00
1.317438422561596711e+00,1.350889279613529892e+00,1.331661849661001096e+00,1.308182185263140562e+00,1.336767045790183905e+00,1.315940985929825002e+00
1.197156782718133305e+00,1.180513025820128181e+00,1.180244503782321930e+00,1.234682543755758033e+00,1.215841877957297701e+00,1.208606985572341808e+00
1.098733895657481696e+00,1.077459212169718850e+00,1.068816019472215162e+00,1.088866636916953512e+00,1.105483452392391985e+00,1.071284521432564363e+00
9.703455337047296458e-01,9.670392486016107236e-01,9.337270227236877940e-01,9.582113016161093455e-01,9.390247628320882445e-01,9.407205936856055661e-01
8.154116555673820432e-01,8.627592443755618401e-01,8.228701783989962326e-01,8.467293022633427535e-01,8.290366910794200184e-01,8.577648554296966044e-01
7.357444126578942534e-01,7.269655985789134078e-01,7.169633054069708411e-01,7.535134217756259689e-01,7.434397726902240988e-01,7.792679203655991094e-01
6.105753053423689236e-01,6.733803752251070751e-01,6.500582289124439139e-01,6.163591142181046312e-01,6.078930674308836712e-01,6.240177368123480672e-01
5.406751097374150605e-01,5.358412786294841634e-01,5.810935991816258417e-01,5.595314584732899998e-01,5.559251774721145622e-01,5.357176553493570026e-01
4.608072701876373412e-01,4.448477302776581155e-01,4.746965411952485669e-01,4.252546167098078533e-01,4.645344745332133374e-01,4.175933419721171713e-01
3.493090659693525168e-01,3.606493934195891815e-01,3.815523530398109431e-01,3.503866374102475034e-01,3.939827495683259628e-01,4.048405952144344400e-01
3.347669094301762849e-01,2.918276013912742828e-01,3.019517642246348221e-01,2.976932810447628364e-01,3.024710583857473933e-01,3.349241540056900890e-01
3.020670118528788750e-01,2.796018211956462496e-01,2.872408798704694788e-01,2.330779447260894477e-01,2.685902258767138839e-01,2.485815504049795621e-01
2.373251297652892722e-01,2.304570633961081638e-01,2.095149669216441468e-01,2.368884637813134242e-01,2.232105174377343459e-01,2.260492845752803404e-01
1.844892316374955321e-01,1.914306251472494280e-01,1.788692387404636763e-01,2.018590262489947940e-01,1.801627703984461371e-01,1.729067500097161980e-01
1.970637642195071371e-01,1.799165643142655591e-01,2.232862017031314594e-01,2.054566542658769757e-01,1.873510055775419736e-01,2.137389986747748605e-01
2.137561825645023506e-01,2.272432733029863261e-01,1.797904634903863541e-01,2.350009944690881203e-01,2.258604641335087981e-01,2.045227233844538473e-01
2.393099846362334582e-01,2.526048468515852963e-01,2.492926429315267256e-01,2.084467220922896213e-01,2.286132105803038161e-01,2.494217597229001770e-01
2.766181724542834397e-01,2.780963119766374780e-01,2.633629482887455131e-01,2.798709813694916781e-01,2.553325724138036379e-01,2.733069244418936394e-01
3.002135952098939908e-01,3.184560251277339660e-01,3.319721893938714641e-01,3.053031685676708684e-01,3.139067275312152905e-01,3.278629824076103039e-01
3.672280808893910176e-01,3.662580413096880871e-01,3.428827247026022818e-01,3.939140687995802970e-01,4.065637706837483822e-01,3.676176166397905343e-01
4.669550823696904662e-01,4.730266685707507079e-01,4.615928170842513167e-01,4.725835849754241869e-01,4.469128953377286551e-01,4.482728433838042426e-01
5.977298181056803772e-01,5.640447033918351005e-01,5.459749797379149783e-01,5.317450502387076616e-01,5.402597820545809171e-01,5.711494515513191317e-01
6.382885610014784605e-01,6.375901817139022487e-01,6.443827581178183106e-01,6.461173473099545150e-01,6.438317412824775543e-01,6.106557563700935054e-01
7.357622371506368220e-01,7.321677034463901501e-01,7.069766229317882011e-01,7.296231364892920013e-01,6.999518160732519645e-01,7.077530425518669954e-01
8.587184520438504443e-01,8.809498871617731375e-01,8.361453168747414733e-01,8.754429905314102811e-01,8.326505305109792587e-01,8.752862624357189425e-01
9.961490342325541869e-01,9.467757097635088881e-01,9.270724060598214411e-01,9.456218773022696533e-01,9.520336553755217590e-01,9.594345059808359055e-01
1.081946841988167263e+00,1.090249226599268706e+00,1.107533687095371366e+00,1.083037606785609563e+00,1.090939174974403736e+00,1.093937160193655611e+00
1.149076820581317993e+00,1.244197043703947125e+00,1.196414627272960773e+00,1.169807140084446528e+00,1.195965249795836405e+00,1.206503566021055462e+00
1.310455532756415797e+00,1.324904243438710827e+00,1.315016163212068045e+00,1.304893025576276955e+00,1.318752235632720815e+00,1.329068559323433041e+00
