-2.772892453712221261e-01,-1.512262008200640162e+00,-1.383644895427686317e+00,7.527218847056442730e-01,-6.029094600136809534e-01,-5.734775653298014308e-01
7.413301499552994445e-01,-1.686135244131711675e+00,2.309240674893926759e-01,-6.256844637125416053e-01,1.874591561215257718e+00,3.756238165101411508e-01
-7.185207860026604498e-01,2.465965105541537916e+00,1.324524272623420540e+00,1.319886471333282518e+00,-1.019239095105551884e+00,-7.968942688458025003e-01
1.483356081623638634e+00,1.380732341157581144e+00,-3.544539353060290332e-01,1.372681696657434225e+00,2.330062314967820125e-01,1.190423721862135853e+00
2.324025523074435107e+00,-1.438768149746100455e+00,-1.490476801116472405e+00,-5.158086379191878512e-01,1.863743902820234610e-01,1.541114849823208011e-01
-6.241562966829794501e-01,6.806237079680435009e-01,-9.880472487064891896e-01,-5.281632482265506967e-01,1.093322360423313544e+00,-3.079226444947570918e-01
-2.069132845933740195e-01,-1.858810631575056549e+00,1.110922600473042809e+00,4.888968165642210706e-01,-1.680719546590953684e+00,-7.969159982690814381e-01
-1.875819112651421872e+00,-1.613811781438397430e+00,4.892449962068525782e-01,-2.164114458953667053e-01,1.042200964395852303e+00,-3.096948323456530927e-01
2.086910342582143085e-01,-8.883605451556043642e-01,-5.447255298543679514e-01,5.076326322083588583e-01,-7.209486256578693242e-01,4.351588053308906301e-01
1.150198376509720816e-01,-7.337014582480668734e-01,1.144778246870684635e-01,-7.427298357735224732e-01,2.278368280739007101e+00,-8.340084571379777212e-02
-2.590306053239963546e-01,2.001369939763411321e-01,-3.641530727220990138e-01,-3.672171430006005433e-01,1.089845628401121314e+00,7.123908891454135972e-01
7.797443249214836003e-01,9.849507007057746177e-01,-1.017349840684916407e+00,-2.228243319654488630e+00,8.679625358449528649e-01,1.000539549691936259e+00
-1.098223345559483199e+00,-9.573586547509153055e-01,8.286403471775053431e-01,1.099318734794671348e+00,-3.356897230073447314e-01,2.882232767264000239e-01
-1.194107242342518083e-01,-8.604120072088644600e-01,2.179855921392590545e+00,2.282416963051862591e-01,-1.137641008611645965e+00,-1.164497708655727992e+00
6.615893269735547699e-01,8.025270313796913912e-01,4.087337725501150043e-01,-2.781607436455269533e-01,9.151872178995412721e-01,1.872989013882403464e+00
-3.763614667563621730e-01,2.286857019733211094e-01,9.311999495432002893e-01,-1.163650226947988475e+00,5.053807541716072160e-01,-1.098653333435805068e-01
7.582045617435206886e-01,9.178793272106160472e-01,2.773595533589511275e-01,-4.651253990944788086e-01,-2.197859879856247090e-01,-2.609596285315444741e-01
-1.322280844177360637e-01,9.129607485759492214e-01,2.083813178533963084e-01,-3.430879933569291190e-02,1.632283764370004997e+00,7.175198922677886171e-02
4.582325002802170033e-01,-8.282529501564801500e-01,-1.223188828856885735e+00,1.661809209404986776e+00,9.288600511366487122e-01,-4.321651044633663119e-01
3.777238204749645001e-01,-8.757333715546469222e-01,-1.093419124971114709e+00,3.867641860713078583e-01,5.127470989283053893e-01,-1.382264549835205303e+00
3.164867521888820034e-01,1.543984012767641856e-01,-7.114405512077474070e-01,-4.582113787786544212e-01,-1.208144257114766917e+00,4.088258206009848794e-01
-6.144285279557070156e-01,1.339886895305507364e-01,5.228619130019770411e-01,-6.738777304239322863e-01,-1.016140382092371119e+00,-1.000046157055164642e+00
-9.049016938164813895e-02,-1.660544257436371296e-01,1.592285200050176375e+00,8.698889087434060752e-01,-2.233119941924976981e+00,1.048814927985641132e+00
-5.307281717350043060e-02,5.841587492029139961e-01,-1.544195037055907438e+00,-1.877290023923836315e-01,6.591197595534536990e-01,6.325345088986733533e-01
-1.118381337955646204e+00,-1.358770561970435165e-01,9.871820440303722410e-01,1.785198582879651497e+00,1.118533010867841293e+00,-2.879115309498470610e-01
7.323430107048799487e-01,1.642940110510890284e+00,-3.153059243716251070e-02,3.352924303856305577e-01,6.073213157114715210e-01,2.078873195625571935e+00
-8.749795848429865464e-01,-1.720515603106240743e+00,1.486414761872886792e-01,-1.551407759528685482e+00,1.153299480024264190e+00,9.158189318262244250e-01
-2.131537579184455300e+00,3.679138957742639215e-02,-3.901495259968140727e-02,2.253468723121717920e-01,1.465927910604739148e+00,-1.756609570706733625e-01
1.082759897469409843e-01,-1.585333219460999032e+00,-2.351760240708736127e+00,-6.771478983235758031e-01,-1.140159733184775259e+00,4.238839748730637846e-01
6.816919601206775647e-01,8.629299903066454114e-01,7.519742704962032454e-01,-5.604938810108394120e-01,2.298282226676388595e-01,1.729892623709849975e+00
-1.514990456159896359e+00,-3.990390433475035081e-01,-1.175093780586746961e+00,3.687914732567119658e-01,-1.816512037563506876e-01,2.697841301578129403e-01
1.789957457499948001e-02,-6.210466890372815518e-01,1.030809296981838362e-03,-4.912994337495237007e-02,2.360318519303159779e-01,2.233111616857111348e-01
7.919930774099162019e-01,2.808669009417203988e-01,1.148684106076933054e+00,6.569693634228241930e-01,5.285513316472351120e-01,-5.896628596311542098e-02
-1.689487476641450936e+00,-1.525191439851993458e+00,-6.703788217252717452e-01,4.773605780159116407e-01,-1.691887313358953274e-02,1.385395117594264480e+00
1.669581530691651716e+00,5.495649685768070336e-01,2.121561195897430085e+00,2.372387943481168437e-01,-1.504978589853686266e+00,4.918795159412895357e-01
1.410295139121425789e+00,-6.232203749987597075e-02,8.464764574357852567e-01,1.930264613978020405e+00,9.118346191183895888e-02,2.240709454591415017e+00
-8.805464604602080136e-01,3.791752541721446490e-01,-2.506228465553333451e-01,-8.586419129003315387e-01,-5.295538637466908893e-01,1.235508924419495697e-01
-4.123697910570996439e-01,-5.276117427426095796e-01,2.208292902275016401e-02,8.006493128846329244e-01,8.489611420278042608e-01,2.224442389099741957e-01
-1.421628042513728873e+00,6.900652678057533906e-03,1.038304995224710314e+00,1.490995172265662250e+00,-2.514108799285707518e-01,-3.224343294425792150e-01
-4.984999279568170794e-01,2.669909586227083628e-03,-1.611926836865432033e+00,-6.952862606887391661e-02,-8.770328324818384980e-01,-3.782886240012889867e-01
9.860675776375456003e-01,-1.604205117188458596e+00,6.744416843477937240e-01,-2.122941518316474596e+00,5.771471285721615496e-01,4.714730670438935234e-01
-5.757467876403554730e-01,2.776912140768370008e-02,-1.731512676623787161e+00,-1.055702389406158570e+00,5.183526359196015676e-01,1.827576019347346481e+00
1.561293780926505059e+00,6.513496135557639288e-01,-4.413417192438348624e-01,6.363945774263084498e-01,-7.800331130231260568e-01,7.944363563193445055e-01
2.630565596978415854e-01,5.162174109814186007e-01,4.053117737254377517e-01,-4.265094172736515477e-01,-1.627604428967425465e-01,1.445894033664103739e+00
-1.413908440334096905e+00,5.616375558690166470e-01,1.093620162778944360e+00,-1.615653436772395590e+00,8.906355643688893542e-01,-6.024706555559492527e-01
-1.648932117993916702e+00,1.108744587898585487e-01,7.166108708979960218e-01,-4.124021370900162742e-01,-7.782360702967893173e-01,-1.841213190068679673e+00
8.106755958348087487e-01,2.281250161995697634e-01,-6.908592816856741203e-01,-1.118226221232066164e+00,-4.849741864797271207e-01,2.394583083814097457e-01
-1.258068372687225933e+00,-2.916552800053532346e-01,8.610243342038099712e-01,-1.752926980224907894e+00,-1.552905780704489702e+00,-3.961173581451405967e-01
-1.015546022463271081e+00,-3.826417520731165700e-01,1.037900109643016960e-01,2.444539656376025327e+00,-8.040342025095470468e-01,-1.782471578217271202e-01
1.627303232440496794e+00,6.224638306304288715e-01,-7.397130567027564441e-01,1.242133345130858491e+00,-2.615292357648367094e+00,8.479676818893604473e-01
-3.092929119733051624e-01,1.229461429151593954e+00,1.667074897023444358e+00,1.707904231199524281e+00,-8.712343574747516417e-01,-8.083636445377471169e-01
3.547455838092350988e-01,-6.303936482501661942e-01,5.457112611446521822e-01,6.350355502522174733e-01,-3.565902532764843591e-01,-4.633935053049482722e-01
-1.169090139782476223e+00,-8.033815198933078605e-01,4.073069460926672103e-01,-1.053304046650068937e+00,7.876118742516914351e-01,-7.749586869061230177e-01
1.658806999470832100e+00,7.204053045147130740e-01,-4.504163703042595723e-01,1.342291756361913890e+00,6.521728181985877448e-01,3.120857034793602103e-01
8.454096014816080418e-01,1.071605937562380539e+00,1.694293089723558188e+00,5.113616145874905206e-01,1.953032594986869208e+00,9.196742593745871330e-01
6.623467570222326684e-01,-9.119505022390511639e-01,-3.761341543312551328e-01,6.197573528096473883e-01,-4.501187272934388806e-01,1.774559295952067073e+00
5.919460319413293314e-01,-1.911397188036955352e+00,3.524142221728003288e-01,5.324696421527401816e-03,4.487714424442844630e-01,1.589767249686154654e-02
-1.536253167553889021e-01,-1.885416519393449564e+00,-1.346908953311358736e+00,1.601082150315447983e+00,-1.517780463427954363e+00,-5.397342963491839896e-02
8.855664023562911380e-01,-1.941395706521880982e+00,-4.507377552190952597e-01,-1.708701894581281300e+00,-6.155234487555076850e-01,-1.896719031857256654e+00
-2.866565911072270767e-01,-5.367664618228620843e-02,3.267774320090326978e-01,7.879807259662738872e-01,-1.198386377701647909e+00,-5.984349419337322562e-01
1.278096047583518469e-01,5.613295299746584588e-01,-1.599835713164219353e-01,1.313979495538523778e+00,-8.410636841885099635e-01,-9.974497000425596172e-01
2.800358180413187625e+00,7.423746435873287419e-01,-4.849496442075437730e-01,5.900051797536458587e-01,-2.668878286335446548e-02,1.214068836640097848e-01
3.610755182733972890e-01,-4.524089352525344221e-02,-1.066392114011073033e+00,1.407638105266700579e-01,5.934805142230142883e-01,2.695758846807268516e-01
1.323435155600919622e+00,-1.056208697194459090e+00,-6.434037374017100852e-01,5.041037310794733717e-01,-8.868958022889121828e-01,-9.817278525397862277e-01
-2.510141135539077362e-01,1.599056581652317233e-01,1.655950362816388521e+00,9.761016398491843826e-02,7.463415369022328161e-01,6.165163956355169672e-01
-6.898949406100729487e-01,-1.835948045842736631e+00,1.410748206067457877e+00,-6.814396323563187696e-01,3.472681115615643410e-01,5.819643349999149839e-02
6.539728690285351309e-02,2.354062022286774469e-01,-9.591871946086182321e-01,1.080320160488503545e+00,-9.980585307658300653e-01,1.313104034897381256e+00
-4.943068530402863203e-01,-1.241724122361501426e+00,-7.011225691333971000e-01,-1.163577250578700539e+00,-1.623271643586799318e+00,-1.136496882596537805e+00
-9.022750077493250087e-01,4.509396268293692223e-01,-1.282636914431204866e+00,-3.488115283355594509e-01,3.912072169425778179e-01,-1.960147925690566839e-01
-5.330761004183606211e-01,-6.473118622131245337e-01,-2.097294096880328862e-01,1.437329234272985090e+00,-8.486829359508355486e-01,4.968319214099113368e-01
