1.186964176947766125e+00,1.214959194519262597e+00,1.180471308238745243e+00,1.233110848744713106e+00,1.186946677116881510e+00,1.182441932336429913e+00
1.317042334408807358e+00,1.337556026074833815e+00,1.318975899884700986e+00,1.317114058011313427e+00,1.316454398099496936e+00,1.334891753838157280e+00
1.472590144115381694e+00,1.425121966873384105e+00,1.455275378491278637e+00,1.440233341356487839e+00,1.458541088535479036e+00,1.471534388179457142e+00
1.567787842039180646e+00,1.542460943337429002e+00,1.603129297066951953e+00,1.599760296213672328e+00,1.552571525435346045e+00,1.522314807956899552e+00
1.631895226152075606e+00,1.648766713740438039e+00,1.644085912141876271e+00,1.707757993626081383e+00,1.702813598701393261e+00,1.688208358087132543e+00
1.767960681447717342e+00,1.756379982148008834e+00,1.788245552726532406e+00,1.770380880330502782e+00,1.772349812166168270e+00,1.724751353661549969e+00
1.850653383421027254e+00,1.858364190689500539e+00,1.851035839071077271e+00,1.875619985252372945e+00,1.803634685877984367e+00,1.856322476713827108e+00
1.951483378636141630e+00,1.945874447217295744e+00,1.945460162049043928e+00,1.970314345477208740e+00,1.939719674235950819e+00,1.956203240413789235e+00
1.990820110209928551e+00,2.064146155263610449e+00,1.993360033527711517e+00,2.056624286023087222e+00,2.056284548041145133e+00,1.995684124000237425e+00
2.090291463190747212e+00,2.075327952457481473e+00,2.055876310915801586e+00,2.082834167664617375e+00,2.085582942352898872e+00,2.055116211129195403e+00
2.139723861060163657e+00,2.129241755344830178e+00,2.119447030629404427e+00,2.137721446963926297e+00,2.126259569158032825e+00,2.138729718074709574e+00
2.202454338054681493e+00,2.180113372007932870e+00,2.147079604980039580e+00,2.195434501871683874e+00,2.153468622646089070e+00,2.188476118045035168e+00
2.199041774427492157e+00,2.173647392786655530e+00,2.192637786284524104e+00,2.198099880149594565e+00,2.219184830662844110e+00,2.183199813109262699e+00
2.210210933233953234e+00,2.192627457017552128e+00,2.185949710724029771e+00,2.215089997145764489e+00,2.220056490539718652e+00,2.226877840254983365e+00
2.162846540398769335e+00,2.192975243721274392e+00,2.217722815573011985e+00,2.204906064617096817e+00,2.206149571083057648e+00,2.177110432772051407e+00
2.215996399920532767e+00,2.186424736366397337e+00,2.174002211651682170e+00,2.148243578460222292e+00,2.179503856232871684e+00,2.206028845511434078e+00
2.096703331526248881e+00,2.108695945510479675e+00,2.138321006470559116e+00,2.117837422449033724e+00,2.163834367745683718e+00,2.137424342861506954e+00
2.107492062769659835e+00,2.112885414798950645e+00,2.108204729627066509e+00,2.032629248769949548e+00,2.101880059701167980e+00,2.090162091769338204e+00
2.016385784416179217e+00,2.015934718575624451e+00,2.033346111274390022e+00,2.017781451809321336e+00,1.998387857829150738e+00,2.035282579943708203e+00
1.930897817812545325e+00,1.951899076593173854e+00,1.947764088529379878e+00,1.975287496737716308e+00,1.963879618969452734e+00,1.954931285304849720e+00
1.849996958022214422e+00,1.880064424319485283e+00,1.861308191007447155e+00,1.840938523367213753e+00,1.866515184943136063e+00,1.900038264340865313e+00
1.754624453117982652e+00,1.781280605165696418e+00,1.765645773987122524e+00,1.792740818199526132e+00,1.765858350857002490e+00,1.812194407999322632e+00
1.672326953888748857e+00,1.685907809767278831e+00,1.686257611164873937e+00,1.684714095503242470e+00,1.679990934608879272e+00,1.675645528032030818e+00
1.552403713136974783e+00,1.558068843371173351e+00,1.570266599376269889e+00,1.553508043309741238e+00,1.555172617145530678e+00,1.551290791546878101e+00
1.468967087548234574e+00,1.438923397220067457e+00,1.446634023445680928e+00,1.439163431412266769e+00,1.380644567207602869e+00,1.415793650306474083e+00
1.283944599786416063e+00,1.326866251040915046e+00,1.336513266796968580e+00,1.322193343072513461e+00,1.351684442655084029e+00,1.305449185726224259e+00
1.199938380706682794e+00,1.180085692196268132e+00,1.189109334022892650e+00,1.182778261724419133e+00,1.220754400028112752e+00,1.200184963780234648e+00
1.061622203978245249e+00,1.103747067124360992e+00,1.089683775838030444e+00,1.073816711652047617e+00,1.077011535327320635e+00,1.077436542603360081e+00
9.762017726616036839e-01,9.451766107396218919e-01,9.324376624530357205e-01,9.597530495808578310e-01,9.532364031318256714e-01,9.598108637401570054e-01
8.030339121137630709e-01,8.201902353598125028e-01,8.723405240025824403e-01,8.576338718702543051e-01,8.499280814954972563e-01,8.454960819780609205e-01
7.284029409542421840e-01,7.764050035750024170e-01,7.370777931335298350e-01,7.511130848685856343e-01,7.095889514210579341e-01,7.451876223986377834e-01
6.361387118155663600e-01,6.292063544785873042e-01,6.356031132842731024e-01,6.170804922391007752e-01,6.380633665416460820e-01,6.049215091647268672e-01
5.071919700792779651e-01,5.132948443126059690e-01,5.488650186751141691e-01,5.533916045808736639e-01,5.322734005436319249e-01,5.163678291990326796e-01
4.711935634860626165e-01,4.885346462311574434e-01,4.512950603416788220e-01,4.359318410189214066e-01,4.444302349816562914e-01,4.739276692392128676e-01
3.805904026887115266e-01,3.704218816178416196e-01,3.719339764080243360e-01,3.736378034467945919e-01,3.585537629893670308e-01,3.937819848894532626e-01
3.346811097609320718e-01,3.357854901025015826e-01,3.383396667884185915e-01,3.219340814602023038e-01,3.009712503337014788e-01,3.038283441671016383e-01
2.841674544880754549e-01,2.483939828476357248e-01,2.672987707287831083e-01,2.645306893737837672e-01,2.871096860137464790e-01,2.908904369264801448e-01
2.094610912464544006e-01,2.240825821488553193e-01,2.107407491147339218e-01,2.265189659651127563e-01,2.557586032305156354e-01,2.155303572795536637e-01
1.913352107441552152e-01,1.735205388324188303e-01,2.160823042175300246e-01,2.126799510596223131e-01,2.173478873197668970e-01,2.022552842194767497e-01
1.959333502845619079e-01,1.618212128232945080e-01,1.658975911562499961e-01,1.889440190309069900e-01,1.990892676298754160e-01,1.634905787012758127e-01
2.147500141208303681e+00,5.221748090849642754e-01,1.837051175379666335e+00,5.768747025612034340e-01,2.125984474839992089e+00,3.337434091105149214e-01
9.104124406610292208e-01,9.812531215550943653e-01,-4.085253029651148005e-02,1.976605400113887523e+00,3.369385854853861328e-01,5.034350982138431352e-01
1.009873422613782878e+00,1.902582323601522241e+00,8.402904954183498809e-01,2.751377816346934679e+00,1.377999338698450593e+00,1.197865980270305553e+00
1.700949004465557746e+00,1.305544420038576625e+00,6.736364613785587041e-01,1.019985597387880194e+00,1.508727350290785862e+00,2.470506778362846489e+00
1.574676571538432768e+00,1.719328646834134000e+00,-1.310332174548596296e-01,1.212387705289355688e+00,1.375960442627602420e+00,2.595146349337934311e+00
2.482032915707120146e+00,1.475876571622320776e+00,1.755131566694596801e+00,1.347570083195793300e+00,8.967386272141217862e-01,1.405929401068465978e+00
1.137659440054393123e+00,1.615041288474920123e+00,1.860121099900108987e+00,1.257730409977800834e+00,2.155093592391428281e+00,6.235337051997622559e-01
1.403735412967011209e+00,1.531912588574911416e+00,1.415147909793121883e-01,1.819878551104882280e+00,1.884957163619046305e+00,2.569513404423239500e+00
1.364441482074071565e+00,1.810718107292613288e+00,1.841273508156919370e+00,2.796585741151804694e-01,1.600279470666282400e+00,4.107545935753983413e-01
1.592635044946283385e+00,1.893487809177353487e+00,1.583034750197719331e+00,-6.334385557829946833e-03,2.394711529583787080e+00,1.603745311635847326e+00
2.079149422187538843e+00,9.276513919983289114e-01,1.129849324980624292e+00,2.819797141864858858e+00,1.261708739742473551e+00,1.102785497755316646e+00
1.142010230222346934e+00,2.079782935535039901e+00,3.211854973324437257e-01,1.177896415099294103e+00,7.888662209622429033e-01,3.106320316993797626e+00
