1.203781067635870672e+00,1.204858777061974751e+00,1.194468965633579627e+00,1.185091132224197485e+00,1.172731389800312884e+00,1.210064097106635428e+00
1.310081711425707951e+00,1.356565097424309529e+00,1.306742288980001110e+00,1.319669428452087789e+00,1.304443758125146235e+00,1.308897587272112251e+00
1.431054393419719961e+00,1.424026381973149791e+00,1.457148780598976456e+00,1.436037089028453728e+00,1.435400540118002555e+00,1.457927632909340021e+00
1.505775539389738515e+00,1.533023677859796763e+00,1.552512357989061620e+00,1.569100416913357332e+00,1.512168367590495777e+00,1.537615399686075079e+00
1.700717319698186625e+00,1.653457428073687785e+00,1.649541009808809910e+00,1.680684675666964445e+00,1.679764783828184171e+00,1.691200128160823990e+00
1.790948064171900445e+00,1.787450190753919088e+00,1.765382176344164833e+00,1.754709619135901288e+00,1.763271982884575317e+00,1.774070208539565208e+00
1.856614201503438588e+00,1.858422548102958594e+00,1.845010537906348169e+00,1.852135247025654019e+00,1.858096272268657367e+00,1.828585845611999661e+00
1.963986879905654348e+00,1.974997688555840236e+00,1.952311664942923297e+00,1.937869441615528876e+00,1.967478272383842874e+00,1.909034487607005337e+00
2.028608079289609289e+00,1.985533275541535803e+00,2.045568418495037122e+00,1.995997520968498362e+00,2.036342076018644587e+00,2.016661955640357107e+00
2.074379568924729078e+00,2.108026488491219652e+00,2.068734322330345154e+00,2.073624527995385769e+00,2.089876044979660286e+00,2.111340258221421795e+00
2.154567591707935215e+00,2.155713567484005555e+00,2.163587122788830364e+00,2.133168081381286996e+00,2.114989570940745356e+00,2.137556843390282513e+00
2.164730686492869260e+00,2.142568503630022381e+00,2.157589418452823260e+00,2.184760856318165079e+00,2.177150248951780220e+00,2.172284231476128369e+00
2.186132396016894575e+00,2.195780511828773207e+00,2.195777117352532670e+00,2.219116463885389745e+00,2.199632424869188529e+00,2.187990797424700595e+00
2.184157064892822131e+00,2.224315152703890686e+00,2.183272269493916617e+00,2.183833082448813467e+00,2.182304533324655349e+00,2.214758003398560327e+00
2.201808035522871076e+00,2.194467254944244328e+00,2.188264170770967354e+00,2.203728404735679991e+00,2.213575111001962359e+00,2.200255410031951797e+00
2.168957856391704464e+00,2.190935845869087739e+00,2.171889905675934873e+00,2.162052680911941138e+00,2.181099561070183768e+00,2.176548734898897663e+00
2.145922016964708412e+00,2.182513980951757748e+00,2.126322543761946182e+00,2.176519998211722484e+00,2.095623755355090267e+00,2.115321783858256310e+00
2.073312311655797213e+00,2.090934670745056678e+00,2.071398267741759724e+00,2.084481554760695854e+00,2.087895014646615977e+00,2.109213091820349550e+00
2.025520422835893619e+00,2.017376219614797517e+00,2.009426142080382949e+00,2.033026405301828543e+00,1.997689906014185501e+00,2.050245474148164160e+00
1.930665267302505539e+00,1.933089704974710665e+00,1.932087549186084052e+00,1.929787505108344625e+00,1.971237051136238483e+00,1.922483677766601451e+00
1.879951957688198005e+00,1.876083950271684841e+00,1.831721058382306477e+00,1.846908868954806326e+00,1.879263217391646812e+00,1.909152560897694251e+00
