1.216662806933686447e+00,1.217163783417854361e+00,1.186913637337849936e+00,1.199920279725628536e+00,1.206273483085029241e+00,1.223725808832839324e+00
1.342892618101460211e+00,1.351782225102876156e+00,1.326644342267762289e+00,1.301536108135822989e+00,1.323678219030093972e+00,1.320719179154456802e+00
1.439331657027273836e+00,1.442642427273965744e+00,1.427430216337086666e+00,1.415742291212457538e+00,1.452584399958226413e+00,1.431845191273905638e+00
1.529310555543462957e+00,1.560217954086762004e+00,1.550217062483623565e+00,1.543375521351146640e+00,1.563559214643314821e+00,1.568511152683417897e+00
1.679731175641277385e+00,1.675679134023192685e+00,1.635247917920999772e+00,1.682957167975544177e+00,1.681757333153578893e+00,1.643134043090587637e+00
1.775856245107072073e+00,1.779009895899808624e+00,1.758697913330714568e+00,1.766666837693992242e+00,1.732969470233264531e+00,1.806234783677686195e+00
1.858422432723600526e+00,1.859650560546216580e+00,1.886272685737469867e+00,1.875098153230221332e+00,1.868440885010582697e+00,1.881999181556073264e+00
1.947460995855384347e+00,1.959703629638682720e+00,1.918900449541963038e+00,1.932454071747945701e+00,1.895565874087602465e+00,1.966304397484677668e+00
2.018476030996306125e+00,1.970094495297622483e+00,2.004823294601062234e+00,1.992304663305642709e+00,2.016338351764755732e+00,2.063959370612444388e+00
2.091530065500777802e+00,2.060912062000932021e+00,2.078249692247415847e+00,2.094071952389473079e+00,2.087155898147910360e+00,2.079905889154296972e+00
2.139741466042925033e+00,2.131987161793001739e+00,2.143241976092343570e+00,2.127099508927506211e+00,2.113888904899066112e+00,2.137592462186929776e+00
2.153346216231697863e+00,2.190901304485214141e+00,2.154712412999379101e+00,2.169179502158612660e+00,2.192406030349180135e+00,2.213387461557446034e+00
2.194026541448914180e+00,2.169046878965046776e+00,2.209565167591520662e+00,2.201219362304583260e+00,2.210914574805290744e+00,2.156068023900000519e+00
2.186856292666997437e+00,2.174920176295644936e+00,2.223744220272312333e+00,2.215178080018508133e+00,2.199543686428378830e+00,2.203164953269918680e+00
2.167902678055654953e+00,2.175769021973867900e+00,2.218591343441020491e+00,2.205022481469235629e+00,2.210456565641565341e+00,2.200007616437605229e+00
2.169358304669117832e+00,2.182513307183239437e+00,2.178693309529363020e+00,2.173985499268850319e+00,2.194131295494097689e+00,2.180854392229815808e+00
2.153238517434318489e+00,2.114348149119305464e+00,2.133211579395356772e+00,2.114903709505891349e+00,2.091702195386509366e+00,2.155667391120511756e+00
2.092721496274227988e+00,2.097146107307144458e+00,2.065204848391561043e+00,2.090458919468719312e+00,2.084074246315276380e+00,2.067128798038570192e+00
2.031076652848333719e+00,2.056995073405031071e+00,2.020903918106915498e+00,2.004838401623961097e+00,2.022016061111306051e+00,1.991199807665276156e+00
1.976684622791175627e+00,1.953572798530861743e+00,1.951178460219189947e+00,1.948393690055067129e+00,1.999910802428299883e+00,1.937415530553628695e+00
1.875323978880087505e+00,1.890301858534310986e+00,1.819549429542724361e+00,1.851016351378379277e+00,1.842256301592746448e+00,1.820924155099860275e+00
1.770796603447925444e+00,1.786161005236617916e+00,1.769868025214172302e+00,1.738428004468167698e+00,1.772538380999213903e+00,1.773565608414322980e+00
1.662425829640610475e+00,1.697824394492491340e+00,1.668247036236004677e+00,1.671143111089401945e+00,1.706625541857165640e+00,1.670438951612813305e+00
